@relation Output

@attribute nHBAcc numeric
@attribute nHBDon numeric
@attribute naAromAtom numeric
@attribute nAtomP numeric
@attribute nB numeric
@attribute nAromBond numeric
@attribute nRotB numeric
@attribute ALogP numeric
@attribute ALogp2 numeric
@attribute AMR numeric
@attribute XLogP numeric
@attribute MLogP numeric
@attribute apol numeric
@attribute TopoPSA numeric
@attribute MW numeric
@attribute bpol numeric
@attribute ATSc1 numeric
@attribute ATSc2 numeric
@attribute ATSc3 numeric
@attribute ATSc4 numeric
@attribute ATSc5 numeric
@attribute ATSm1 numeric
@attribute ATSm2 numeric
@attribute ATSm3 numeric
@attribute ATSm4 numeric
@attribute ATSm5 numeric
@attribute nAcid numeric
@attribute nBase numeric
@attribute MOMI-X numeric
@attribute MOMI-Y numeric
@attribute MOMI-Z numeric
@attribute MOMI-XY numeric
@attribute MOMI-XZ numeric
@attribute MOMI-YZ numeric
@attribute MOMI-R numeric
@attribute AllSurfaceArea numeric
@attribute Association {Yes}

@data
2,0,24,24,57,24,11,6.6058,43.636594,197.9389,5.694,4.87,112.782064,80.32,696.341067,71.761936,1.387182,-0.786194,-0.198642,0.59292,-0.452931,57.915713,63.310563,90.974747,113.736807,115.4025,0,2,26496.4299,20424.41342,6072.016481,1.297292,4.363695,3.363695,11.582986,1064.373383,Yes
2,0,6,15,23,6,4,0.7956,0.632979,77.5268,2.888,2.89,46.095067,38.77,285.136494,27.540933,0.496384,-0.367459,0.152542,-0.026253,-0.006264,23.683387,25.159006,33.486936,29.657008,23.158734,0,0,7369.091184,6984.992601,384.098582,1.054989,19.185416,18.185416,7.719644,679.080908,Yes
0,2,16,19,31,17,6,6.2117,38.585217,113.1332,7.564,3.77,64.544618,70.67,390.18311,31.297382,0.377807,-0.090739,-0.005629,-0.322733,0.307821,32.097876,32.66046,46.32092,50.98138,52.525357,0,0,9839.881138,7360.005313,2479.875825,1.336939,3.967893,2.967893,9.532394,769.912337,Yes
0,0,16,17,19,17,1,3.6653,13.434424,61.5059,4.886,2.89,34.67193,30.21,222.06808,13.80607,0.247379,-0.075847,-0.030632,-0.096575,0.080394,18.548938,19.996276,27.992552,28.656736,23.767021,0,0,2389.246827,1956.409369,432.837458,1.221241,5.519963,4.519963,5.982524,510.202206,Yes
2,1,6,9,22,6,10,1.1983,1.435923,75.9332,3.242,2.34,45.877653,56.84,318.155513,29.738347,0.597872,-0.293579,-0.046724,0.021872,0.043369,28.775031,25.627457,35.912491,33.705176,31.677605,0,1,6648.205553,4873.463691,1774.741862,1.364164,3.746013,2.746013,8.731317,618.759908,Yes
16,3,0,4,60,0,14,-0.7984,0.637443,207.9538,2.951,4.32,133.058717,206.05,827.466721,96.571283,2.16071,-1.069454,-0.193737,0.371835,-0.372324,69.977016,68.136661,100.495836,116.48379,137.6907,0,1,29024.31341,22782.82537,6241.488033,1.273956,4.650223,3.650223,11.037081,1016.54612,Yes
4,0,11,9,29,11,9,1.6167,2.613719,107.8954,2.801,3.33,65.42779,61.02,386.202799,41.91021,0.46538,-0.262019,0.00137,0.07778,-0.118133,35.396652,34.332938,46.722639,46.04698,51.126991,0,1,7594.447557,6146.176384,1448.271173,1.235638,5.243802,4.243802,8.141493,665.553251,Yes
2,0,12,13,28,12,4,3.6324,13.19433,106.1149,5.944,3.33,62.296618,57.08,370.153741,36.943382,0.187166,-0.105258,-0.024399,-0.002881,0.104691,37.975467,35.676232,50.348167,55.29544,45.651122,0,1,5975.433098,3812.359992,2163.073105,1.567384,2.762474,1.762474,7.889229,659.014018,Yes
24,6,0,3,78,0,9,-0.9306,0.866016,268.3791,8.031,4.76,176.08737,332.4,1110.631161,125.34063,2.826204,-1.443564,-0.439679,1.856148,-2.311851,94.100324,87.964391,131.921618,161.555709,178.894449,0,0,66657.72979,36503.01112,30154.71867,1.826089,2.210524,1.210524,15.390665,1559.659569,Yes
5,1,12,8,32,12,6,1.9851,3.940622,104.5679,3.637,3.33,63.277618,52.65,395.200905,36.162382,0.53507,-0.264135,0.016578,-0.009674,-0.078799,33.130923,34.575425,49.568925,52.205221,44.097591,0,1,11466.64802,10121.16331,1345.484705,1.132938,8.522318,7.522318,9.253412,671.786024,Yes
8,4,6,14,15,6,2,-0.9698,0.940512,53.2442,-0.473,1.13,26.576344,159.29,229.047886,11.443656,0.502498,-0.29041,-0.030303,0.064252,0.024839,26.007281,18.945682,29.408983,31.657214,26.526512,0,3,2348.977158,1938.605226,410.371932,1.211684,5.72402,4.72402,5.813188,444.455994,Yes
13,3,0,5,60,0,7,-0.6481,0.420034,204.8079,3.309,4.87,134.172717,178.36,803.481977,90.823283,1.724515,-0.737371,-0.408033,0.442738,0.009846,66.653609,66.144109,97.069427,122.598598,132.595311,0,0,23878.03582,14456.6931,9421.342719,1.651694,2.534462,1.534462,10.764534,1006.780324,Yes
2,0,48,56,63,48,11,14.0756,198.122515,217.3759,15.266,6.74,127.05572,53.76,758.250354,60.60428,0.249303,-0.080027,-0.044246,0.005834,0.012346,68.849766,76.294901,111.432123,132.302626,141.7735,0,0,25642.2108,21592.30349,4049.907304,1.187563,6.331555,5.331555,10.415102,923.337217,Yes
4,2,0,4,28,0,2,-0.5211,0.271545,95.1207,1.704,3.33,60.17179,74.6,346.21441,34.71221,0.430266,-0.106625,-0.14937,0.074538,0.033531,28.097876,29.328368,47.324644,56.431205,55.98138,0,0,5186.113567,4520.029997,666.083571,1.147363,7.78598,6.78598,6.735441,544.246312,Yes
8,5,12,19,42,12,4,-0.3012,0.090721,130.5293,0.564,3.22,75.976997,185.84,527.179146,39.665003,1.181617,-0.392871,-0.010099,-0.270038,-0.157091,46.104671,46.483378,74.744948,94.393799,98.100761,0,1,13044.21557,10082.84075,2961.374825,1.293704,4.404784,3.404784,9.330176,788.500527,Yes
4,2,0,5,31,0,1,-0.0325,0.001056,99.414,3.685,3.55,66.358962,66.76,374.24571,40.043038,0.421269,-0.238069,0.085007,-0.043988,0.037724,30.097876,32.66046,54.431205,61.653012,53.988828,0,0,6348.409397,5456.199227,892.210171,1.163522,7.115374,6.115374,7.259029,572.139254,Yes
0,0,6,10,13,6,1,2.3496,5.52062,47.4151,2.972,2.34,25.87193,18.46,162.06808,14.76407,0.302501,-0.233001,0.081337,-0.001116,-0.002047,13.548938,14.328368,19.102837,15.328368,10.996276,0,0,1239.032021,1095.235747,143.796274,1.131293,8.616579,7.616579,4.742356,447.845159,Yes
6,1,6,11,31,6,10,2.2,4.84,108.6872,3.998,2.78,62.110618,117,418.174001,38.003382,0.826257,-0.463492,0.104262,-0.034809,0.080352,36.141244,35.262205,49.641418,55.254666,65.686324,0,0,7585.561121,5355.945291,2229.615829,1.416288,3.402183,2.402183,8.215179,735.786361,Yes
6,1,18,11,49,18,12,5.5401,30.692708,169.8251,7.667,4.43,97.476927,111.01,609.283886,52.279073,0.745012,-0.433757,0.205674,-0.297671,0.414734,50.726755,53.096567,75.143688,86.144653,94.243781,0,1,30014.54984,27320.11846,2694.431382,1.098624,11.139475,10.139475,11.590183,911.84321,Yes
3,1,0,3,22,0,12,3.7386,13.97713,104.6895,4.856,3.11,61.048169,77.62,339.223201,40.569831,0.374364,-0.197526,-0.023434,0.010731,0.077978,31.036671,26.502028,31.110587,32.556225,30.784733,0,1,13971.44201,13724.08236,247.359649,1.018024,56.4823,55.4823,8.188783,804.79326,Yes
4,1,22,11,45,23,6,4.9375,24.378906,147.4458,5.998,3.88,91.548962,48.83,635.168467,48.031038,0.688444,-0.299144,-0.257051,0.229685,0.129184,70.771817,48.489302,71.151464,78.672875,81.917301,0,2,33572.25878,29125.7819,4446.476884,1.152665,7.550305,6.550305,12.707335,1097.96784,Yes
9,2,12,12,42,12,13,1.4167,2.007039,136.7867,6.026,3,76.037618,106.09,557.188604,40.718382,1.058793,-0.656472,0.257167,-0.08355,0.10983,50.178379,47.620869,71.534149,77.023187,88.923205,0,0,23946.64953,21694.76047,2251.889059,1.103799,10.634027,9.634027,10.901256,870.21534,Yes
14,4,5,8,39,5,10,0.2263,0.051212,132.5279,-1.477,1.24,66.971481,321.13,575.002145,38.370519,1.30061,-0.658919,-0.005077,0.161034,-0.121178,69.226627,57.922688,88.649988,104.763364,114.28525,4,0,18707.8024,15530.55103,3177.251361,1.204581,5.888046,4.888046,10.315621,857.573792,Yes
3,0,12,20,25,12,2,3.3489,11.215131,78.4547,2.349,2.45,42.424516,75.81,313.08627,19.835484,0.427795,-0.17672,-0.080621,0.082693,-0.007563,27.905392,28.017892,40.817232,49.146986,44.828501,0,0,3903.131866,2065.268892,1837.862975,1.88989,2.123734,1.123734,7.021098,562.496135,Yes
0,0,24,25,28,24,4,7.0978,50.378765,101.6719,7.924,3.99,59.20586,0,339.130262,29.34414,0.000132,-0.000081,-0.000004,0.000016,0.000003,30.650414,34.315358,50.630717,56.630717,58.315358,0,1,3200.491057,1832.560664,1367.930393,1.746458,2.339659,1.339659,6.090601,532.501329,Yes
10,5,0,4,29,0,17,-2.1593,4.662576,102.9987,1.537,2.56,70.346134,168.77,426.295454,47.353866,0.816545,-0.406716,-0.015722,0.269461,-0.448421,35.257758,31.990187,42.730513,42.702353,49.311651,0,3,11451.30416,9720.359535,1730.94462,1.178074,6.615639,5.615639,9.227158,862.33319,Yes
3,3,12,22,24,12,2,2.5484,6.494343,95.5635,3.34,3.22,48.075481,75.89,287.142248,17.264519,0.064499,-0.020926,-0.0105,-0.00079,0.000006,23.079941,24.498546,33.997092,33.997092,30.498546,0,0,3944.60543,1972.308253,1972.297177,1.999994,2.000006,1.000006,7.374453,598.512572,Yes
3,3,0,0,20,0,16,-5.7404,32.952192,67.5204,6.268,3.11,60.388927,66.48,301.29808,41.975073,0.210426,-0.038284,-0.083411,-0.024187,0.041289,22.908918,20.830366,22.32864,23.269381,19.604835,0,1,14015.623,13877.58551,138.037495,1.009947,101.534898,100.534898,7.902702,833.748796,Yes
4,1,12,10,33,12,7,3.7448,14.023527,118.183,4.611,3.22,67.747411,44.81,447.148033,37.850589,0.539618,-0.263174,-0.10715,0.106134,0.037564,48.054779,39.229273,56.350731,66.979866,49.962123,0,1,22713.70793,22001.33057,712.377361,1.032379,31.884376,30.884376,9.980112,799.575811,Yes
3,0,18,8,38,18,10,5.2727,27.801365,139.63,7.395,4.65,85.028927,29.54,469.29808,47.489073,0.381059,-0.164676,-0.037385,-0.064604,0.07526,36.908918,39.494822,54.491098,55.321192,50.044287,0,1,20172.76605,18994.52724,1178.238818,1.06203,17.121118,16.121118,10.135225,838.77037,Yes
4,1,15,15,35,16,5,3.3205,11.02572,116.0438,4.14,3.33,67.515618,40.51,440.177918,37.604382,0.48375,-0.329653,0.14279,0.00405,-0.195507,42.429384,39.693649,58.362016,56.586641,50.479238,0,1,14236.46389,12051.64052,2184.823373,1.181288,6.516071,5.516071,10.145728,768.12927,Yes
5,2,12,10,35,12,11,2.6184,6.856019,124.4349,6.056,3.77,76.932548,78.87,452.267508,45.827452,0.599918,-0.30058,0.021064,-0.139368,0.216412,36.817837,37.49137,51.483756,54.318283,60.559294,1,0,10310.80798,8339.770717,1971.037262,1.236342,5.231158,4.231158,8.768914,756.982908,Yes
5,1,15,10,32,16,4,3.945,15.563025,115.4425,3.886,3,61.244653,76.71,412.11246,32.555347,0.420546,-0.22906,-0.010326,0.056996,-0.044644,44.055093,39.56274,57.986432,57.828139,50.847384,0,1,13353.68597,12242.09214,1111.59383,1.090801,12.013098,11.013098,9.293497,784.388501,Yes
2,0,12,7,26,12,8,3.9616,15.694275,102.498,5.039,3.66,60.92379,6.48,322.240899,36.75621,0.173497,-0.092497,-0.027136,-0.001504,0.092207,24.719961,26.997092,35.329455,34.997092,31.858526,0,1,5854.436215,4723.798121,1130.638094,1.239349,5.177993,4.177993,7.838138,681.547811,Yes
4,1,6,11,22,6,3,2.5158,6.32925,77.2185,1.868,2.56,45.306653,44.81,275.163377,30.451347,0.469014,-0.394277,0.286852,-0.147856,-0.007533,22.628879,24.325731,37.736466,39.488461,32.159278,0,1,3776.786799,3334.398131,442.388668,1.132674,8.537259,7.537259,6.362804,523.711161,Yes
3,0,12,15,25,12,1,3.2745,10.72235,90.1312,3.406,3.22,50.742653,18.84,291.173548,28.237347,0.24935,-0.171202,0.014405,0.064251,-0.093747,23.079941,26.329455,36.689436,41.0218,35.994183,0,3,3640.580022,2534.878198,1105.701824,1.436195,3.292551,2.292551,6.841819,577.258749,Yes
3,1,12,16,25,12,1,3.116,9.709456,86.0698,3.515,2.78,46.870688,36.86,313.09819,23.787312,0.37024,-0.192331,-0.060683,0.046946,-0.070385,31.56736,28.779228,41.921345,46.97308,41.783006,0,3,3978.974675,2567.815732,1411.158943,1.549556,2.81965,1.81965,6.989264,567.85822,Yes
8,6,12,18,34,12,14,-0.0234,0.000548,125.3952,0.926,3.22,71.185376,122.72,440.242356,39.538624,0.671582,-0.236622,-0.13218,-0.022801,0.020034,36.537797,36.657823,47.654371,56.425478,58.809079,0,2,19066.67041,18121.207,945.463415,1.052174,20.166481,19.166481,9.914978,866.934323,Yes
4,1,12,7,31,12,6,2.2406,5.020288,100.4439,3.845,3.22,61.517618,44.81,383.200905,37.120382,0.557289,-0.299215,0.02847,-0.073249,0.040832,32.130923,33.907517,47.901017,49.205221,40.820687,0,1,11191.83805,9932.590457,1259.247593,1.126779,8.887718,7.887718,9.227537,670.385888,Yes
2,2,6,7,20,6,5,-0.0528,0.002788,71.078,3.019,2.89,47.533825,41.49,263.188529,29.906175,0.293268,-0.136878,-0.019373,-0.019845,0.07219,20.908918,21.32864,28.826642,31.324916,29.546557,0,1,2886.522933,2345.186203,541.33673,1.230829,5.332213,4.332213,6.06722,509.366273,Yes
3,1,12,10,33,12,10,3.2602,10.628904,118.754,2.441,3.11,68.829376,72.86,432.226037,48.522624,1.040708,-0.527657,-0.337323,0.436881,0.121895,36.366775,37.650103,49.480469,56.941868,55.190884,0,1,16712.86952,15793.44612,919.423393,1.058216,18.177555,17.177555,9.522954,759.514377,Yes
4,0,16,11,31,17,6,3.4357,11.804034,108.7471,4.774,3.44,61.142032,36.44,377.190341,33.677968,0.433681,-0.216756,-0.023742,0.059331,-0.1138,31.356454,33.243333,45.51719,45.6831,36.073698,0,1,14880.71122,14417.36768,463.343534,1.032138,32.115936,31.115936,8.785,753.032502,Yes
4,0,12,8,30,12,9,3.7732,14.237038,115.0643,3.564,3.66,67.381376,32.78,380.246378,41.816624,0.486022,-0.235658,-0.152275,0.20401,-0.001145,30.268899,31.993368,41.657551,43.40454,40.543105,0,2,9559.25861,8716.057609,843.201002,1.096741,11.336868,10.336868,8.257842,782.965605,Yes
3,0,12,15,24,12,4,3.6147,13.066056,91.7647,2.894,2.78,50.671067,42.76,334.090662,29.528933,0.267188,-0.110175,-0.037173,-0.074356,0.184315,37.335133,32.844832,46.243958,52.021597,46.977602,0,1,4672.226594,2958.314804,1713.91179,1.579354,2.72606,1.72606,7.349885,612.408557,Yes
1,1,12,8,27,12,6,3.1132,9.692014,97.2383,2.743,3.11,56.177825,48.95,343.178359,35.654175,0.681414,-0.385425,-0.104789,0.337102,-0.252341,28.457856,29.9891,40.155282,46.70422,42.317739,0,1,6928.584901,6118.876063,809.708839,1.13233,8.556884,7.556884,7.714376,638.416583,Yes
2,1,15,11,31,16,6,4.497,20.223009,114.8382,3.768,3.44,64.720997,40.73,379.225977,40.155003,0.521751,-0.288413,-0.125788,0.22549,-0.093314,30.628879,33.657823,46.156369,48.459909,42.377195,0,1,10887.72597,9701.621721,1186.104245,1.122258,9.179401,8.179401,9.105873,727.368022,Yes
2,0,12,8,24,12,5,3.5395,12.52806,93.9338,2.863,3.44,53.403032,16.13,292.193949,29.536968,0.181156,-0.103012,-0.011822,0.031497,0.005023,22.719961,24.83091,33.664728,33.664728,32.664728,0,1,3871.829025,2711.980186,1159.848839,1.427676,3.338219,2.338219,7.034258,604.72625,Yes
3,0,12,13,30,12,6,4.7294,22.367224,120.0979,5.044,3.33,67.156997,60.32,399.18029,42.203003,0.285473,-0.169306,-0.085017,0.107184,0.071866,40.335447,38.174778,54.350316,56.489238,47.817304,0,2,8607.597211,6607.809443,1999.787768,1.30264,4.304255,3.304255,8.733519,722.150638,Yes
2,2,12,8,26,12,10,3.1982,10.228483,98.2401,2.746,3.11,57.511411,59.95,345.194009,35.924589,0.619363,-0.288506,-0.19691,0.256606,-0.04472,28.457856,28.657008,36.321192,37.759407,31.874653,0,1,12401.41223,11726.34405,675.068179,1.057569,18.370607,17.370607,9.164002,728.346931,Yes
4,1,6,6,26,6,5,-0.3087,0.095296,84.4378,3.711,3.22,58.042997,49.77,331.214744,36.557003,0.464236,-0.229576,-0.113355,0.215708,-0.150756,26.683387,27.826914,39.431477,44.589501,43.811746,0,1,4150.674246,3116.671054,1034.003192,1.331765,4.014179,3.014179,6.710996,594.350551,Yes
2,1,12,7,27,12,2,3.3708,11.362293,98.7518,3.923,3.44,57.298618,26.71,322.204514,32.383382,0.234697,-0.119449,-0.092185,0.111594,0.012449,25.49443,28.329184,39.993639,40.855074,33.495094,0,1,7140.087611,6712.564325,427.523286,1.06369,16.70105,15.70105,7.305434,624.402143,Yes
7,0,18,14,47,18,17,-0.1276,0.016282,152.5094,4.031,4.1,96.092513,117.15,603.294451,59.979487,1.249502,-0.659468,-0.162527,0.586996,-0.54368,50.501224,51.816285,68.974582,79.294355,78.903954,0,0,23798.48921,18610.98927,5187.499945,1.278733,4.587661,3.587661,11.723791,990.943882,Yes
15,5,0,3,60,0,13,-2.6352,6.944279,206.9502,1.736,4.1,137.066268,216.89,836.52457,103.265732,2.123318,-1.012952,-0.287135,0.173093,0.302835,70.336996,68.856305,104.219913,130.915538,139.583974,0,1,29995.1075,21039.47758,8955.62992,1.425658,3.349302,2.349302,11.567623,1098.555874,Yes
1,2,12,7,17,12,3,3.6604,13.398528,74.8915,4.04,2.56,38.133516,32.26,324.996362,17.368484,0.110251,-0.047581,0.005506,-0.042011,0.032137,127.773112,27.230376,42.294569,40.792843,23.950019,0,0,5532.071568,5236.012718,296.05885,1.056543,18.685716,17.685716,6.291078,520.175675,Yes
2,1,12,8,33,12,13,3.1534,9.943932,125.0871,4.728,3.66,75.172548,72.74,440.267508,48.339452,0.77727,-0.400302,-0.115494,0.326601,-0.235874,35.817837,36.155282,47.155282,58.036584,54.650375,0,1,18808.60163,18022.10152,786.500108,1.043641,23.914303,22.914303,9.584549,774.487698,Yes
9,3,9,11,48,10,6,0.9986,0.997202,152.528,2.983,3.88,93.168513,118.21,575.31077,56.871487,0.946779,-0.576783,0.124499,0.129259,-0.331268,47.672247,52.152917,86.244975,101.344842,108.143506,0,1,16413.06361,13795.86756,2617.19605,1.189709,6.27124,5.27124,9.578507,943.239698,Yes
6,1,15,14,51,16,11,3.709,13.756681,168.5633,3.903,4.1,99.023306,117.78,634.289031,63.882694,1.476746,-0.845656,-0.010845,0.25759,-0.109478,53.690182,57.144381,82.191865,97.820592,101.172808,0,1,33516.97,30675.56363,2841.406365,1.092628,11.795909,10.795909,11.900761,993.910536,Yes
1,1,12,7,23,12,7,3.8103,14.518386,78.3386,4.647,2.78,45.495274,21.26,309.134049,25.862726,0.471476,-0.280284,0.04646,-0.024467,0.089694,27.640582,25.741903,38.746038,35.317352,32.20663,0,1,4953.968637,4339.479455,614.489182,1.141604,8.06193,7.06193,6.932087,562.595823,Yes
2,0,12,13,24,12,3,3.5105,12.32361,87.7901,4.449,3.11,50.11586,31.78,296.13472,28.10414,0.170472,-0.097341,-0.054586,0.117809,-0.050755,27.847714,28.336662,41.008596,41.817304,35.006447,0,1,3723.536726,2583.879939,1139.656787,1.441064,3.267244,2.267244,6.866081,563.262397,Yes
4,1,12,6,31,12,9,3.3923,11.507699,109.1622,4.165,3.33,65.032997,35.58,401.227869,39.687003,0.470702,-0.322908,0.115886,0.025603,-0.148041,33.858498,33.825118,45.791136,46.348124,40.156938,0,1,11588.72141,9849.374096,1739.347309,1.176595,6.662684,5.662684,9.55864,801.050028,Yes
1,1,12,6,22,12,6,4.0872,16.705204,91.5228,5.3,3.55,54.303411,12.03,281.21435,30.176589,0.063297,-0.023223,-0.014037,-0.005688,0.011486,21.35998,22.332364,30.83091,27.166182,29.332364,0,1,3359.841895,2415.228966,944.612929,1.391107,3.556845,2.556845,6.637782,507.281638,Yes
3,0,12,12,29,12,10,2.9252,8.556795,107.4902,3.569,3.22,63.166997,57.23,387.204573,42.305003,0.838073,-0.504559,-0.021219,0.327715,-0.510691,32.232325,32.487374,44.261843,55.918141,55.582762,0,1,7588.162136,6598.594364,989.567772,1.149966,7.668158,6.668158,7.720675,681.512329,Yes
2,0,12,6,26,12,9,3.7549,14.099274,104.529,5.575,3.77,62.68379,27.03,334.240899,35.43621,0.192624,-0.076548,-0.021218,0.011215,-0.020251,25.719961,26.664728,34.498546,37.83091,35.329455,0,1,8312.810934,7752.311712,560.499221,1.072301,14.831084,13.831084,7.88344,764.92375,Yes
3,2,15,10,32,16,6,3.1319,9.808798,102.1751,2.998,2.89,60.370446,70.13,416.141532,32.869554,0.582701,-0.377233,0.144388,-0.0074,0.000958,41.203853,36.859559,54.24757,54.081463,48.156119,0,1,16839.2713,15979.86717,859.40413,1.05378,19.594124,18.594124,9.627533,794.812903,Yes
22,4,6,7,82,6,12,-4.6823,21.923933,281.7504,4.455,5.2,182.126163,281.99,1125.668549,127.711837,2.424557,-1.328213,-0.042582,1.305305,-2.127295,94.082389,91.301838,133.662568,169.194969,196.182261,1,0,41243.09324,23391.69513,17851.39812,1.763151,2.310356,1.310356,12.006843,1230.037761,Yes
2,0,12,17,27,12,2,3.3857,11.462964,97.7529,3.905,3.22,53.673446,24.94,322.168128,31.842554,0.445966,-0.243916,-0.069745,0.068716,-0.025885,26.268899,29.32546,40.989643,46.515262,40.878921,0,1,4478.844391,2789.389989,1689.454402,1.605672,2.65106,1.65106,7.34202,624.121968,Yes
3,0,21,9,39,22,9,4.9094,24.102208,143.2451,6.35,4.43,84.298134,24.3,466.309647,48.801866,0.331138,-0.217316,-0.028551,0.129985,-0.096502,36.439921,40.828001,55.686527,58.520345,58.326547,0,2,15927.41638,14216.17751,1711.238869,1.120373,9.307535,8.307535,9.911875,863.654942,Yes
2,0,12,8,32,12,12,3.7057,13.732212,123.9186,5.052,3.77,74.370548,54.72,424.272593,47.743452,0.649479,-0.337633,-0.064843,0.179906,-0.113081,34.043368,34.65728,45.491098,53.597931,49.322007,0,1,16411.57769,15607.27915,804.298543,1.051534,20.404833,19.404833,9.352905,768.281588,Yes
2,0,18,8,32,18,6,6.1888,38.301245,124.6696,5.925,3.99,68.143411,6.48,402.186277,33.896589,0.219032,-0.142748,-0.044609,0.126591,-0.058058,37.432911,34.948862,47.066815,47.094431,42.115044,0,2,11055.66011,8613.504104,2442.156004,1.283526,4.527008,3.527008,9.802329,694.99301,Yes
4,1,18,6,41,18,9,4.8117,23.152457,141.2024,6.39,3.88,81.792376,43.78,544.210441,43.929624,0.66488,-0.367699,0.11728,-0.186946,0.122519,52.487981,46.358402,73.701586,82.16576,91.823425,0,1,17043.92138,15172.26977,1871.651609,1.12336,9.106354,8.106354,9.521616,793.901007,Yes
4,0,12,6,29,12,8,2.7319,7.463278,105.9782,4.279,3.55,63.322997,38.77,367.214744,38.473003,0.548793,-0.313504,-0.114335,0.266347,-0.11989,29.683387,31.159006,41.431749,44.929841,42.48365,0,1,9164.233446,8042.320563,1121.912882,1.139501,8.1684,7.1684,8.634409,763.695886,Yes
7,1,15,11,41,16,11,4.0918,16.742827,148.6043,5.216,3.88,84.412548,85.17,516.273656,49.723452,0.767158,-0.451079,0.166305,-0.102712,0.128706,42.537797,44.681988,63.535945,71.034746,81.023227,0,1,15062.37369,12662.35102,2400.022673,1.18954,6.27593,5.27593,9.68539,932.51844,Yes
3,1,0,4,27,0,1,0.3167,0.100299,93.1538,3.035,3.44,59.36979,54.37,330.219495,34.71221,0.330412,-0.06815,-0.129936,0.046933,-0.007007,26.323407,27.996276,47.324644,57.763297,46.656736,0,0,4547.057598,4038.28951,508.768089,1.125986,8.937388,7.937388,6.330818,567.368843,Yes
2,0,6,8,33,6,10,5.5589,30.901369,133.3715,5.75,3.99,77.99572,24.94,424.308979,51.52028,0.509858,-0.37116,0.030259,0.150337,-0.120219,33.268899,35.32546,46.099929,41.186894,35.993368,0,2,24171.06414,23751.17389,419.890248,1.017679,57.565195,56.565195,9.600597,886.49954,Yes
3,0,12,11,36,12,18,3.3864,11.467705,135.1701,5.457,3.77,83.495306,60.47,486.309373,58.496694,0.880942,-0.446997,-0.176887,0.349415,-0.310771,39.592306,39.985919,51.033931,56.226748,56.033931,0,1,14780.10489,12566.59581,2213.509084,1.176142,6.677228,5.677228,9.802262,850.852649,Yes
5,1,9,11,29,10,7,1.9426,3.773695,99.5032,4.909,2.67,54.752653,103.55,371.148121,31.281347,0.650114,-0.352363,0.174261,-0.197653,0.277604,31.952286,32.764203,46.89511,52.314559,62.856502,0,0,5179.629284,3322.334197,1857.295086,1.559033,2.788803,1.788803,7.330216,650.376708,Yes
6,0,20,10,44,22,12,5.6918,32.396587,158.8798,5.786,4.54,90.586134,59.08,538.283158,51.249866,0.750958,-0.451912,-0.068101,0.345073,-0.275071,43.817837,46.989643,64.538582,69.787823,63.314015,0,2,29981.89784,28462.24593,1519.651912,1.053392,19.729451,18.729451,11.283052,905.593723,Yes
2,1,6,8,27,6,5,1.3301,1.769166,98.3004,3.836,3.33,62.470169,41.93,347.246044,41.887831,0.473181,-0.2421,-0.06743,0.118789,-0.081787,27.683387,29.159006,42.989372,50.095933,46.874925,0,1,5575.981802,4642.487322,933.49448,1.201076,5.973235,4.973235,7.233223,648.117805,Yes
3,1,0,4,27,0,2,0.2452,0.060123,93.61,3.789,3.44,59.36979,54.37,330.219495,34.71221,0.354365,-0.084023,-0.142343,0.063525,-0.009457,26.323407,27.996276,44.66046,52.434929,46.656736,0,0,5037.642537,4490.981767,546.660769,1.121724,9.215299,8.215299,6.63386,537.625349,Yes
2,1,0,1,24,0,0,0.2387,0.056978,79.7557,4.3,3.33,55.04779,37.3,290.22458,33.75421,0.193782,-0.048985,-0.038834,-0.008764,-0.000121,22.548938,24.664184,40.328368,45.992552,35.328368,0,0,3329.951171,2873.247879,456.703292,1.15895,7.291279,6.291279,5.949681,490.546971,Yes
2,0,0,4,26,0,1,0.8853,0.783756,93.3465,4.297,3.55,57.234204,34.14,312.20893,32.525796,0.246621,-0.069996,-0.055719,0.023296,-0.014755,24.548938,26.664184,43.328368,49.328368,43.992552,0,0,4177.507137,3641.989019,535.518118,1.14704,7.80087,6.80087,6.364079,569.880727,Yes
4,0,0,4,31,0,3,0.5736,0.329017,106.3888,4.279,3.66,68.118962,60.44,386.24571,41.959038,0.518204,-0.205843,-0.084209,0.10582,-0.10033,31.097876,32.66046,54.763297,66.095389,64.985104,0,0,6605.386814,5556.213064,1049.17375,1.188829,6.295799,5.295799,7.412115,652.5367,Yes
2,0,12,7,34,12,11,4.773,22.781529,132.0205,8.387,4.1,81.800513,15.71,456.290742,51.117487,0.345638,-0.184626,-0.084203,0.097355,0.046605,41.20738,37.613046,52.063091,54.710114,42.722984,0,1,28338.07105,27345.07229,992.998759,1.036314,28.537872,27.537872,11.23394,848.821683,Yes
8,6,0,2,48,0,7,0.788,0.620944,166.7355,6.855,4.54,111.117166,139.84,622.444469,71.610834,0.877185,-0.257689,-0.283895,0.088896,-0.128343,50.195752,51.32092,85.752125,108.288654,106.4039,0,0,23198.43078,20625.68272,2572.748065,1.124735,9.016985,8.016985,10.401923,966.822186,Yes
