nHBAcc,nHBDon,naAromAtom,nAtomP,nB,nAromBond,nRotB,ALogP,ALogp2,AMR,XLogP,MLogP,apol,TopoPSA,MW,bpol,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,nAcid,nBase,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,AllSurfaceArea,BE0001061,BE0001188,BE0003640,BE0003648,BE0003647,BE0001004,BE0003659,BE0001042,BE0003644,BE0003667,BE0003668,BE0001069,BE0003657,BE0001067,BE0000703,BE0001032
2,0,6,11,16,6,4,0.6388,0.40806544,62.0918,1.005,2.34,37.593067,29.54,223.144653,28.264933,0.423715634,-0.380038284,0.280924023,-0.152933239,0.096739551,18.26889867,18.15954946,25.87794005,23.82318964,19.04828333,0,2,2376.272684,2050.202808,326.0698762,1.159042742,7.287617953,6.287617953,5.732285595,534.6461943,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4,1,10,5,30,10,5,-0.0573,0.00328329,95.9973,0.613,2.78,58.217446,115.54,392.0990253,36.040554,0.693137514,-0.31089208,-0.224849392,0.198499589,0.06386663,41.71336252,39.33642041,59.44673579,63.71353307,66.55985449,0,2,5996.495121,5144.393829,852.1012923,1.16563687,7.037303165,6.037303165,6.903078421,562.8107934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,2,27,26,40,28,10,4.3383,18.82084689,129.6027,7.078,3.44,71.564239,123,481.1750044,32.211761,0.649921682,-0.274123437,-0.079721352,0.096145055,-0.186693794,40.89777765,43.7372205,60.1175958,60.97494398,57.36240524,2,0,24016.49558,21777.37532,2239.120262,1.102818647,10.72586229,9.72586229,11.73276758,924.472625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,2,5,12,35,5,8,-3.404,11.587216,114.7362,-3.056,2.12,65.853032,203.58,480.1249601,42.484968,1.06324821,-0.540396747,-0.077538394,0.239661457,-0.185621959,50.28773306,46.05342743,67.57810091,66.2387566,75.25831516,1,2,11974.31078,9816.28264,2158.028135,1.219841687,5.548727832,4.548727832,9.102315196,804.408366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,0,8,24,0,7,-1.1068,1.22500624,76.7106,-1.482,1.79,42.560309,162.1,339.0525062,25.539691,1.010466031,-0.473402029,0.016041684,0.106001589,-0.232090261,34.85450816,30.66130585,43.59680432,46.7967315,51.39919826,1,0,6486.628984,5711.133594,775.4953902,1.135786596,8.364497154,7.364497154,7.534246968,615.5580522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,4,5,11,29,5,7,-0.5728,0.32809984,99.4324,-2.771,1.79,50.747102,216.46,410.0354763,26.996898,0.917048477,-0.491072982,0.041477776,0.270822253,-0.340777168,45.3422415,39.00114815,57.68757032,53.2952773,57.29363536,2,0,9001.35929,7156.785858,1844.573432,1.257737687,4.87991377,3.87991377,8.680195896,702.7509601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,4,28,0,3,0.7168,0.51380224,96.1131,4.628,3.55,62.463376,43.37,344.2351451,38.814624,0.386797644,-0.192202917,0.016801872,-5.10E-04,-0.010692763,27.32340711,29.32836791,46.7670209,52.98882779,44.99255186,0,0,6042.922973,5524.591757,518.3312165,1.093822537,11.65841991,10.65841991,6.871497565,552.2975272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,11,13,18,11,2,3.3251,11.05629001,66.3183,1.855,2.45,38.317481,30.17,231.1371623,24.162519,0.305659047,-0.156403755,-0.126716738,0.285083581,-0.186973701,18.85440994,19.85534581,28.71355484,31.48815935,29.48818926,0,0,2113.817533,1633.910007,479.907526,1.293717233,4.404635098,3.404635098,5.672317626,538.4638839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,11,12,15,11,1,3.1629,10.00393641,51.8897,1.321,2.34,30.363516,26.93,188.0949631,16.716484,0.217572981,-0.092401784,-0.062392765,0.087021788,-0.042171467,15.49442964,16.35680001,23.38119097,22.04855522,17.82691371,0,0,1348.060504,997.5640376,350.4964662,1.351352347,3.846145778,2.846145778,5.099022766,491.7067342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,2,6,0,3,-1.6195,2.62278025,19.6791,-1.082,1.57,14.113551,60.36,103.0395191,9.568449,0.35317644,-0.162375654,0.030982534,0.01652621,-0.170865946,9.323407107,6.996275931,7.770744967,4.996275931,3.996275931,1,0,547.3700338,490.3228277,57.04720606,1.116346217,9.595036664,8.595036664,3.891494454,335.9249965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,6,8,15,6,3,1.3149,1.72896201,54.4476,1.641,2.34,32.065895,30.49,193.1102788,20.890105,0.368060697,-0.269475966,0.073757614,0.022873254,-0.002782808,15.90891837,16.66073177,22.43520081,18.49454984,14.3286398,0,1,1883.507582,1709.006402,174.5011796,1.102106803,10.79366676,9.793666759,5.181658351,472.2841812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,6,11,6,3,1.4194,2.01469636,48.7558,2.152,2.45,28.701895,12.03,149.1204496,17.058105,0.067595902,-0.036050677,-0.00649266,0.010201455,-6.08E-04,11.3599803,11.33236387,13.33236387,11.16618193,8.332363866,0,1,987.4758125,863.3873538,124.0884588,1.143722813,7.957837677,6.957837677,4.464387531,400.4127716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,6,8,19,6,9,1.5834,2.50715556,76.2575,2.024,2.67,45.242239,50.72,265.1677938,29.635761,0.460220066,-0.193378017,-0.198618197,0.221934839,-0.013760721,21.68338741,20.99282375,26.15528162,26.26113346,22.54601346,0,1,4721.706345,3958.659411,763.0469336,1.192753873,6.1879632,5.1879632,7.58098967,576.4238298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0,2,31,0,4,0.1067,0.01138489,104.1515,6.178,3.66,72.11972,77.76,392.29266,44.68628,0.342590166,-0.140665954,-0.021473965,0.002844406,0.011736335,31.09787614,32.32836791,51.7670209,58.32464384,55.98882779,1,0,7642.374037,6689.990146,952.3838911,1.142359536,8.024467978,7.024467978,7.648197756,625.7980162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,12,9,29,12,1,2.9671,8.80368241,99.6302,3.147,3,53.321481,49.85,368.0927702,26.796519,0.556910269,-0.328734799,0.136329912,-0.052948642,-0.226755098,36.75631762,33.27723015,52.71975147,64.79945039,71.04430501,0,0,4545.478224,2976.417743,1569.060481,1.527164067,2.896942647,1.896942647,6.875328392,583.9247749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,12,20,23,12,2,3.1233,9.75500289,71.2823,2.046,2.45,39.440723,84.6,281.0800413,16.219277,0.338779545,-0.124379477,-0.101409213,0.116349495,-0.068118364,24.40334801,25.26992484,35.65366203,40.06953918,35.65409931,0,0,3314.163046,1886.096385,1428.066661,1.757154657,2.320734134,1.320734134,6.810086053,554.3256789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,0,8,24,0,12,-0.6163,0.37982569,88.5651,-0.516,2.34,54.606618,155.02,358.1562431,33.577382,0.639963147,-0.279975507,-0.099314286,0.104087416,-0.092093936,34.72005882,29.49857609,37.93333963,38.49006171,36.10404766,2,1,12897.73231,12435.7257,462.0066066,1.03715156,27.91677029,26.91677029,8.584646481,755.3824218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,18,7,49,18,17,3.4367,11.81090689,172.7409,4.84,4.54,105.536064,120,628.362471,61.223936,0.854773361,-0.481152267,0.032728531,0.250604608,-0.36457244,51.31226638,52.48818926,72.56028986,78.44175719,79.52557227,0,0,21971.21108,16467.6331,5503.577989,1.334205769,3.992168572,2.992168572,11.21682204,979.1297267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,9,11,26,10,9,-1.6145,2.60661025,82.4227,0.608,1.79,49.919446,171.37,354.165168,33.758554,1.018449516,-0.613093951,0.087112691,0.004727881,0.081731239,31.03222699,30.1526451,43.16921111,45.91229446,40.57974899,0,1,9761.046544,9025.866462,735.1800826,1.081452577,13.27708241,12.27708241,8.441380539,867.127768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,12,15,25,12,5,3.8472,14.80094784,97.1752,4.178,3.11,54.011446,48.85,326.1452845,31.248554,0.294335418,-0.134455429,-0.03671611,-0.003133759,0.040303103,30.62218268,29.66875399,43.34041637,47.45387164,40.53206567,0,1,4728.250352,3049.882874,1678.367478,1.550305552,2.81717229,1.81717229,7.465509631,616.1627515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,12,17,35,12,8,1.3789,1.90136521,124.3849,3.776,3.22,75.750169,97.77,475.1963342,50.771831,0.459782266,-0.278370257,0.102402438,-0.083588128,0.023676754,47.65885409,48.89715723,67.7315872,71.61663169,59.97603792,0,1,13301.1505,10785.76234,2515.388158,1.233213757,5.287911712,4.287911712,9.703033603,831.5237794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,12,17,33,12,6,3.1364,9.83700496,123.5896,3.032,3,70.52779,80.78,446.1810184,49.47221,0.476641817,-0.312960354,0.049603029,0.021916367,-0.021778003,45.24436535,47.06361105,65.73185909,68.47833808,55.4780359,0,2,10131.74898,7779.745857,2352.003128,1.302323903,4.307710676,3.307710676,8.961464205,765.4491891,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,0,12,18,33,12,5,3.2617,10.63868689,125.4259,3.295,3.22,70.520997,77.54,443.1701194,46.399003,0.411916132,-0.281486571,0.062616009,0.053842347,-0.040251706,44.88438505,46.56506525,64.90094942,67.20375835,54.5082036,0,2,9943.576029,7648.011846,2295.564183,1.300151756,4.331648012,3.331648012,8.902215332,758.8681416,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
0,3,16,20,22,17,1,3.2087,10.29575569,66.3352,3.331,2.56,37.07793,90.9,270.0528235,13.80607,0.42581659,-0.109768792,-0.006882117,-0.299576163,0.3003951,23.87234518,23.99255186,35.65301175,38.98137966,37.52535693,0,0,3796.019922,3296.618413,499.4015088,1.151489025,7.601138273,6.601138273,6.546915057,519.0503058,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,2,6,12,12,6,2,1.5281,2.33508961,44.754,1.503,2.12,23.580344,57.53,164.0473442,9.703656,0.252199096,-0.124065988,0.004963776,0.012715945,0.021048615,14.32340711,12.99627593,17.10283694,14.66045989,10.32836791,1,0,1377.177273,1127.743592,249.4336813,1.221179427,5.521216163,4.521216163,5.284385779,430.0135775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1,17,19,21,17,2,1.4478,2.09612484,71.1279,1.46,2.23,34.814344,91.14,248.0810443,14.025656,0.396461164,-0.194104997,-0.02370496,0.11783051,-0.218617742,21.15988181,22.8556177,30.7141438,28.52034543,25.65891093,0,0,3968.477521,3336.584076,631.8934451,1.189383343,6.280295438,5.280295438,7.171082998,560.1153723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,0,2,8,0,3,-0.3183,0.10131489,33.4838,-1.389,1.79,21.932309,63.32,131.0946288,14.509691,0.239674505,-0.089264218,-0.067962626,0.03825679,-8.12E-04,10.90891837,8.830365887,11.77101686,9.937289082,6.996547821,1,1,656.021078,514.0222321,141.9988459,1.276250397,4.619904295,3.619904295,4.172133547,370.3051466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,2,6,0,2,-0.4589,0.21058921,22.5389,-0.034,1.57,13.446758,54.37,102.0316941,8.475242,0.33306798,-0.085665209,-0.037430798,-0.13525645,0.091818467,9.323407107,6.996275931,9.102836944,4.996275931,6.213122025,1,0,373.4349835,282.8259176,90.60906584,1.320370448,4.12138653,3.12138653,3.616068588,330.6082927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,0,2,5,0,1,-1.0955,1.20012025,20.6629,-2.824,1.46,12.651551,63.32,89.04767852,7.950449,0.239825624,-0.088927963,-0.067949037,0.036964188,0,7.908918372,5.830365887,7.771016856,5.771107148,0,1,1,240.7821849,143.3876335,97.39455143,1.679239548,2.472234652,1.472234652,3.251524639,314.4113945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,10,9,0,3,-0.3752,0.14077504,29.5581,-1.296,1.02,17.055965,113.87,167.9823746,16.778035,0.626069372,-0.456807707,0.139409008,0.201096417,-0.368915654,20.29722801,19.73728222,21.32849078,15.3670772,14.86305501,3,0,878.7764886,725.5524829,153.2240057,1.211182526,5.735240274,4.735240274,4.150818268,359.2622193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,5,40,0,11,6.4473,41.56767729,166.8522,9.45,4.87,99.481236,71.44,536.3865606,59.720764,0.465034834,-0.042930268,-0.028846895,-0.371290069,0.281612763,42.09787614,41.32836791,63.65673582,85.97393152,102.8462767,0,0,10683.31785,6792.589923,3890.727928,1.572790051,2.74584038,1.74584038,8.766838835,834.0384362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,5,0,1,11,0,5,-2.7906,7.78744836,37.3456,-3.325,1.46,23.373516,118.22,180.0633882,14.076484,0.630880078,-0.053625081,-0.306027832,-0.003178964,-0.00134865,16.64681421,12.99255186,17.32091977,22.52908099,17.090428,0,0,1331.445268,1182.873703,148.5715648,1.125602221,8.961642629,7.961642629,4.637387871,343.3188575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,5,0,3,-2.0526,4.21316676,23.6918,-0.626,1.68,17.241516,52.04,88.10004848,11.798484,0.059412536,-0.023431329,-9.71E-04,0.006168862,-0.028735419,6.719960603,5.332363866,4.332363866,3.332363866,2.332363866,0,2,407.3199813,397.9291288,9.39085243,1.023599309,43.37412224,42.37412224,2.864438938,348.6642283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,3,2,0,0,-0.3087,0.09529569,8.5717,-0.316,1.35,4.697586,37.3,46.00547932,3.144414,0.233676533,-0.15161825,0.034779983,0,0,4.548938071,2.664183954,1.774469036,0,0,1,0,58.89249107,53.98382543,4.908665642,1.090928451,11.99765789,10.99765789,1.847550383,268.5924111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4,2,0,3,6,0,2,-1.2682,1.60833124,24.5659,-1.678,1.13,14.593551,88.77,125.0146641,13.468449,0.24327775,-0.087368806,0.005265888,-0.102431897,0.06289594,15.81114045,15.50516549,13.15565018,7.109731202,4.660384791,1,1,381.2696912,322.0767075,59.19298369,1.18378536,6.441129799,5.441129799,3.120443988,334.3159611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,20,23,42,24,2,3.2616,10.63803456,130.107,6.052,3.77,73.422618,69.45,466.2004909,38.493382,0.704926618,-0.426927836,0.036560501,0.143693517,-0.166926418,38.76332831,45.32227922,74.14566565,93.22120323,107.2463485,0,1,8420.075272,5050.714911,3369.360361,1.667105632,2.499012979,1.499012979,8.398523025,707.4303869,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,3,0,2,25,0,12,-2.0413,4.16690569,90.4242,2.904,3.11,60.547376,94.83,352.2249743,36.898624,0.483485286,-0.150905247,-0.03503656,-0.106456581,0.053362409,28.87234518,26.66045989,34.43120485,33.32091977,31.43120485,1,0,11420.40829,8722.364709,2698.043582,1.309324784,4.232847967,3.232847967,10.73010482,738.991383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,16,19,33,17,4,1.4443,2.08600249,97.1474,2.431,2.78,57.51386,149.82,416.1107323,28.57014,1.01265275,-0.30156172,-0.28804622,-0.041913482,0.135913455,36.97022132,36.98510373,55.41630858,65.95283771,56.95656178,0,0,12792.6847,11895.3554,897.3293013,1.075435266,14.25639917,13.25639917,8.818551749,672.0240241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,0,3,35,0,7,-0.7299,0.53275401,116.155,5.35,3.66,79.542099,106.86,449.3141238,49.583901,0.538950324,-0.221795816,-0.05978426,0.098336234,-0.141213628,36.23232548,36.99282375,57.98493834,64.59774897,61.81919368,1,0,14677.18197,13768.29658,908.8853919,1.066012915,16.14855085,15.14855085,8.916276594,858.5337777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,5,34,0,26,-6.2706,39.32042436,113.7038,6.509,3.33,92.110822,103.93,523.3637901,79.691178,1.146752672,-0.892120072,0.371129741,0.197031877,-0.584324375,46.43167735,46.73037786,52.40188024,44.58099869,48.77733606,1,2,45398.03758,44774.40273,623.6348509,1.013928379,72.79586366,71.79586366,11.39945983,1020.64031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,5,9,0,4,-1.1943,1.42635249,29.7574,-2.538,1.02,18.389551,113.87,169.9980246,18.964449,0.685236413,-0.420952542,0.092647835,0.036805877,-0.016156182,20.29722801,19.73728222,19.55402174,12.78823758,11.78483616,2,0,1157.030022,1044.234645,112.7953771,1.108017271,10.25777875,9.257778749,4.361510933,356.7364443,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,12,16,21,12,4,4.0635,16.51203225,67.699,4.203,2.34,35.68293,49.33,281.0663633,16.15907,0.496959968,-0.292903294,0.072053539,-0.069605358,-0.005531055,26.41505079,23.74190316,38.35486847,34.64998824,32.42454757,1,0,4076.869689,3380.64377,696.2259191,1.205944775,5.855670663,4.855670663,6.892787122,524.4090365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,9,11,26,10,1,-1.1901,1.41633801,67.4073,-2.44,1.13,40.345516,184.62,345.0474344,32.882484,1.200725412,-0.840244041,0.352920305,0.038482376,-0.190740426,35.87159856,39.39537748,55.69723755,53.89554418,51.1401763,1,0,5926.583186,5118.396401,808.186785,1.157898436,7.333184971,6.333184971,7.273702012,579.4468846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,16,23,25,17,1,3.0801,9.48701601,71.0697,3.469,2.23,39.48393,151.59,318.0375674,13.80607,0.640170406,-0.105254942,-0.207722831,-0.146117828,0.185620599,29.19575228,27.98882779,43.97765559,53.07180766,48.6244698,0,0,5178.774643,4182.841501,995.9331418,1.238099661,5.199921988,4.199921988,7.416553286,582.3434739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,9,10,25,10,1,-1.4291,2.04232681,71.294,-2.486,1.24,39.543516,164.65,329.0525198,32.584484,1.106264094,-0.813032686,0.350945212,0.11707394,-0.272204412,34.09712952,38.06328551,52.61788561,51.03787893,46.50767983,1,0,5236.171375,4666.819684,569.3516917,1.121999934,9.196725769,8.196725769,6.777297282,566.4983032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,2,6,0,3,-1.2313,1.51609969,23.6144,-0.668,1.57,15.745137,63.32,103.0633286,10.136863,0.222568937,-0.101543152,0.014136089,0.006847654,-0.085019477,8.908918372,6.830365887,7.604834923,4.830365887,3.830365887,1,1,521.4046731,464.4814501,56.92322302,1.122552199,9.159788316,8.159788316,3.823607272,338.6938686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,6,6,12,6,3,0.5898,0.34786404,45.2267,-1.379,2.12,25.878723,63.32,165.0789787,12.323277,0.244096457,-0.084418814,-0.06899473,0.021324345,0.006424153,13.90891837,12.83036589,16.77101686,14.93728908,9.996547821,1,1,1285.341193,1101.006339,184.3348541,1.167423972,6.97286034,5.97286034,4.931851175,427.9075487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,0,3,31,0,3,-0.4347,0.18896409,102.9431,1.43,3.11,67.004962,113.29,410.2304537,42.917038,0.825819786,-0.239146728,-0.214467914,0.111081921,-0.256793216,34.42128325,33.98882779,61.0842166,82.06808359,93.05691139,0,0,4789.963942,2877.182896,1912.781046,1.664810377,2.504188313,1.504188313,6.752015732,542.9505118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,0,2,32,0,4,-0.4664,0.21752896,105.2486,4.093,3.55,72.92172,97.99,408.2875746,44.68628,0.417742654,-0.164626139,-0.029250048,0.014413271,0.025673773,32.87234518,33.66045989,54.43120485,63.65301175,62.64928768,1,0,8369.717942,7367.669706,1002.048237,1.136006129,8.352609821,7.352609821,7.800547458,634.4501178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7,4,0,3,36,0,7,-1.9808,3.92356864,114.9743,2.784,3.55,79.677306,129.92,464.3012134,49.448694,0.695405539,-0.285623976,-0.075672944,0.132170728,-0.158692586,38.00679451,38.32491573,60.64912229,69.92611688,68.47965357,1,0,13231.51795,12083.25901,1148.258936,1.09502891,11.52311342,10.52311342,8.770519749,737.8434091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,3,0,5,40,0,6,1.6223,2.63185729,142.0034,5.904,4.21,91.378064,104.06,516.3450896,56.305936,0.617562496,-0.327115854,0.065960199,0.026581047,-0.107117233,41.64681421,42.32464384,68.86985784,82.64928768,91.3060235,1,0,12026.05379,9889.680794,2136.372991,1.216020419,5.629192017,4.629192017,8.779712379,806.5732751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,6,8,18,6,2,-0.9901,0.98029801,45.2839,-1.421,1.57,30.853516,124.78,244.0695362,19.590484,0.823739321,-0.366522697,0.004040296,-0.155055394,0.152609999,22.36677482,21.15555351,32.06120028,35.13525915,28.97289158,0,0,2670.216375,2222.984796,447.2315797,1.201185173,5.970545231,4.970545231,5.970797544,546.5432994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,6,12,12,6,2,1.0574,1.11809476,40.5704,1.252,1.9,21.288758,74.6,166.0266087,8.475242,0.394568924,-0.208132623,0.0678248,0.046947084,-0.265109262,15.09787614,13.32836791,18.87730598,18.65673582,17.98510373,2,0,929.0595526,488.0531436,441.006409,1.903603255,2.106680387,1.106680387,4.704610188,429.4148096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,2,26,0,1,0.261,0.068121,91.3754,4.833,3.55,59.901376,37.3,316.2402305,35.940624,0.203072351,-0.047134535,-0.059639739,0.004130964,0.01116897,24.54893807,26.66418395,43.32836791,49.32836791,43.99255186,0,0,3872.787106,3234.966648,637.8204586,1.197164462,6.071907939,5.071907939,6.302942121,544.0391719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,3,8,0,1,-1.3817,1.90909489,24.3775,-0.185,1.68,17.505137,49.33,115.0633286,11.456863,0.269548639,-0.123557583,-0.074647272,0.108517643,-0.045087108,9.908918372,8.996547821,11.93719879,7.771107148,5.328367909,1,1,441.3655937,335.8952319,105.4703619,1.313997794,4.184735749,3.184735749,3.695502981,402.8180535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,1,24,0,0,0.0179,3.20E-04,79.8531,4.498,3.33,55.04779,37.3,290.2245804,33.75421,0.195130806,-0.048430348,-0.043119436,-0.005581046,-2.46E-04,22.54893807,24.66418395,40.32836791,45.99255186,35.32836791,0,0,3356.779702,2888.093083,468.6866198,1.16228238,7.162098427,6.162098427,5.988557625,468.0947937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,2,6,0,1,-0.3956,0.15649936,25.2094,-2.714,1.57,15.745137,63.32,103.0633286,10.136863,0.231974014,-0.089830588,-0.052652083,0.026495664,0,8.908918372,6.830365887,10.93719879,8.435291103,0,1,1,278.3088237,171.7107014,106.5981223,1.620800692,2.610822946,1.610822946,3.239018773,301.1421089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,2,5,0,1,-0.8059,0.64947481,19.0054,-0.591,1.46,11.686758,57.53,90.0316941,7.517242,0.303785055,-0.09469178,-0.124390346,0.067189599,0,8.323407107,5.996275931,8.102836944,6.213122025,0,1,0,248.9428924,149.4113826,99.53150987,1.666157479,2.501146549,1.501146549,3.285964411,312.1653521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,0,2,5,0,2,-0.9433,0.88981489,20.7028,-1.026,1.46,12.651551,63.32,89.04767852,7.950449,0.229259738,-0.089621374,0.010243952,-0.089435667,0.05418322,7.908918372,5.830365887,6.604834923,3.830365887,3.106923194,1,1,320.692287,266.015167,54.67712001,1.205541363,5.865200782,4.865200782,3.433802837,336.1632585,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1
2,0,0,3,9,0,4,-1.195,1.428025,38.2306,-0.097,1.9,25.692688,26.3,146.1181039,23.005312,0.392448049,-0.256885994,0.024161054,0.12838298,-0.165863151,11.90891837,10.66100366,13.9369269,7.885553574,7.494549842,0,2,971.9167955,876.3676962,95.54909926,1.10902855,10.17190955,9.171909552,4.317102639,406.9168583,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2,1,0,2,3,0,0,-0.2299,0.05285401,12.6437,-0.08,1.46,7.791172,37.3,60.0211294,5.330828,0.194598408,-0.091012179,-0.006287025,0,0,5.548938071,3.664183954,4.43865299,0,0,1,0,98.33637542,53.9820451,44.35433032,1.821649684,2.217063694,1.217063694,2.542637277,276.1644347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,3,0,2,20,0,15,-4.153,17.247409,73.556,6.018,3.11,59.055341,66.48,299.2824297,39.788659,0.217868563,-0.043737171,-0.086515738,-0.024417883,0.044179463,22.90891837,20.83036589,22.3286398,23.26938106,19.60483492,0,1,14165.65202,14051.63585,114.0161775,1.008114086,124.2424745,123.2424745,7.710234913,759.1766149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,9,9,16,10,3,0.8833,0.78021889,56.3132,-1.271,2.23,31.165516,79.11,204.0898777,14.076484,0.279102314,-0.102629776,-0.06030577,0.032773478,-0.00297659,17.26889867,17.16272975,24.26956266,22.43583488,16.32891169,1,1,2059.307612,1735.704152,323.6034599,1.186439296,6.363676126,5.363676126,5.685179478,510.2940244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,4,6,6,22,6,8,0.6689,0.44742721,81.708,-0.738,2.56,49.571032,116.14,308.1736074,27.854968,0.505361743,-0.176919001,-0.20227864,0.202085663,-0.049323328,25.81783674,23.82691371,32.81930018,34.31350304,32.73317936,1,1,5519.888954,4820.751461,699.1374933,1.145026662,7.895283842,6.895283842,7.35061128,604.5588782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
